------------,----------,-----------,---------,-----------
dbo,20200513 VARS,VAR,nvarchar,YES
dbo,20200513 VARS,PARM,nvarchar,YES
dbo,20220427 HL7,ID,int,NO
dbo,20220427 HL7,HL7,varchar,YES
dbo,20220427 VARS,VAR,nvarchar,YES
dbo,20220427 VARS,PARM,nvarchar,YES
dbo,20230501 Delete Doc,cnt,int,YES
dbo,20230501 Delete Doc,docid,int,YES
dbo,20230501 Delete Doc,customName,varchar,YES
dbo,20230501 Delete Doc,patientid,int,YES
dbo,20230501 Deleted,cnt,int,YES
dbo,20230501 Deleted,docid,int,YES
dbo,20230501 Deleted,customName,varchar,YES
dbo,20230501 Deleted,patientid,int,YES
dbo,20230501 Deleted,delDocID,int,NO
dbo,20230824 Enc Resync,encounterid,int,NO
dbo,20230824 Enc Resync,Time,datetime,NO
dbo,20230824 Enc Resync,HL7,varchar,YES
dbo,20230824 Enc Resync,NextTry,datetime,NO
dbo,20230824 Enc Resync,flag,int,NO
dbo,20240501 Patient Resync,time,datetime,NO
dbo,20240501 Patient Resync,uid,int,YES
dbo,20240501 Patient Resync,UserType,int,YES
dbo,20240501 Patient Resync,HL7,varchar,YES
dbo,20240501 Patient Resync,flag,int,YES
dbo,20240501 Patient Resync,NextTry,datetime,NO
dbo,20240614 chl7log,id,int,NO
dbo,20240614 chl7log,Thread,int,YES
dbo,20240614 chl7log,TimeStamp,datetime,NO
dbo,20240614 chl7log,LogType,varchar,NO
dbo,20240614 chl7log,Log,text,NO
dbo,20240614 chl7log,GroupID,bigint,YES
dbo,9ehearts_measures,measureid,varchar,YES
dbo,9ehearts_measures,measurename,varchar,YES
dbo,9ehearts_measures,facilityname,varchar,YES
dbo,9ehearts_measures,facilityid,int,YES
dbo,9ehearts_measures,sitename,varchar,YES
dbo,9ehearts_measures,siteid,int,YES
dbo,9ehearts_measures,statelicensenumber,varchar,YES
dbo,9ehearts_measures,providertype,varchar,YES
dbo,9ehearts_measures,providername,varchar,YES
dbo,9ehearts_measures,nationalproviderid,varchar,YES
dbo,9ehearts_measures,stateproviderid,varchar,YES
dbo,9ehearts_measures,providervmid,varchar,YES
dbo,9ehearts_measures,ecwid,int,YES
dbo,9ehearts_measures,medicaidid,varchar,YES
dbo,9ehearts_measures,insurancetype,varchar,YES
dbo,9ehearts_measures,insurancetypename,varchar,YES
dbo,9ehearts_measures,report_begin_timestamp,datetime,YES
dbo,9ehearts_measures,report_end_timestamp,datetime,YES
dbo,9ehearts_measures,report_period,varchar,YES
dbo,9ehearts_measures,report_run_timestamp,datetime,YES
dbo,9ehearts_measures,ct_den_preex,int,YES
dbo,9ehearts_measures,ct_num_preex,int,YES
dbo,9ehearts_measures,ct_den_postex,int,YES
dbo,9ehearts_measures,ct_num_postex,int,YES
dbo,9ehearts_measures,ex_pt,int,YES
dbo,9ehearts_measures,ex_sys,int,YES
dbo,9ehearts_measures,ex_dx,int,YES
dbo,9ehearts_measures,ct_exc,int,YES
dbo,abncodes,itemId,int,YES
dbo,abncodes,ABN,char,YES
dbo,abncodes,CPTCode,varchar,YES
dbo,abncodes,CPTItemId,int,YES
dbo,abnicdcptmap,Id,int,NO
dbo,abnicdcptmap,CPTCode,varchar,YES
dbo,abnicdcptmap,ICDCode,varchar,YES
dbo,abnicdcptmap,SeqNo,int,YES
dbo,abnicdcptmap,SessionId,varchar,YES
dbo,abnicdcptmap,CreatedDate,datetime,YES
dbo,abnicdcptmap,deleteflag,int,YES
dbo,abnoptions,optionId,int,NO
dbo,abnoptions,optionText,varchar,NO
dbo,abs_session_timeout_logs,id,int,NO
dbo,abs_session_timeout_logs,uid,int,YES
dbo,abs_session_timeout_logs,reauthtime,datetime,YES
dbo,abs_session_timeout_logs,logouttime,datetime,YES
dbo,accassigncpts,Id,int,NO
dbo,accassigncpts,RuleId,int,NO
dbo,accassigncpts,itemId,int,NO
dbo,accassignrules,RuleId,int,NO
dbo,accassignrules,InsOrGrpId,int,NO
dbo,accassignrules,InsOrGrpType,varchar,YES
dbo,accassignrules,PrAssignInd,char,NO
dbo,accassignrules,deleteFlag,int,NO
dbo,accepted_pages,id,int,NO
dbo,accepted_pages,url,varchar,YES
dbo,accepted_pages,delflag,int,NO
dbo,accessdeniedlogs,logsid,int,NO
dbo,accessdeniedlogs,userId,int,NO
dbo,accessdeniedlogs,securitykey,varchar,NO
dbo,accessdeniedlogs,pageurl,varchar,NO
dbo,accessdeniedlogs,securityKeyGroup,varchar,NO
dbo,accessdeniedlogs,accesstime,datetime,NO
dbo,accessdeniedlogs,referer,varchar,YES
dbo,account_actions,Id,int,NO
dbo,account_actions,Action,varchar,NO
dbo,account_actions,Scoring,int,NO
dbo,account_actions,DueDays,int,NO
dbo,account_actions,deleteflag,tinyint,NO
dbo,account_actions,queueId,int,NO
dbo,account_number_logs,id,int,NO
dbo,account_number_logs,pid,int,NO
dbo,account_number_logs,previousAccountNumber,varchar,NO
dbo,account_number_logs,updatedAccountNumber,varchar,NO
dbo,account_number_logs,updatedBy,int,YES
dbo,account_number_logs,UpdateDate,datetime,NO
dbo,accounthold_log,Id,int,NO
dbo,accounthold_log,PatientID,int,NO
dbo,accounthold_log,TrUserId,int,NO
dbo,accounthold_log,LogDate,datetime,NO
dbo,accounthold_log,LogTime,datetime,NO
dbo,accounts_assignedto_history,Id,int,NO
dbo,accounts_assignedto_history,PatientId,int,NO
dbo,accounts_assignedto_history,assignedById,int,NO
dbo,accounts_assignedto_history,assignedToId,int,NO
dbo,accounts_assignedto_history,assignedTo,varchar,YES
dbo,accounts_assignedto_history,Date,varchar,NO
dbo,accounts_assignedto_history,Time,varchar,NO
dbo,accounts_assignedto_history,startDate,datetime,NO
dbo,accounts_assignedto_history,status,tinyint,NO
dbo,accounts_assignedto_history,DueDate,datetime,YES
dbo,accounts_assignedto_history,completedDt,datetime,YES
dbo,accounts_assignedto_history,priority,tinyint,NO
dbo,accounts_assignedto_history,QueueId,int,NO
dbo,accounts_assignedto_history,endTime,datetime,YES
dbo,accounts_assignedto_history,startTime,datetime,YES
dbo,accounts_assignedto_historydetail,detailId,int,NO
dbo,accounts_assignedto_historydetail,AcctsHistoryId,int,NO
dbo,accounts_assignedto_historydetail,actionId,int,NO
dbo,accounts_assignedto_historydetail,Notes,text,NO
dbo,accounts_assignedto_historydetail,ModifiedDate,datetime,YES
dbo,accounts_assignedto_historydetail,EnteredBy,int,NO
dbo,accounts_assignedto_historydetail,resultCodeId,int,NO
dbo,acg_acg_lookup,id,bigint,NO
dbo,acg_acg_lookup,code,varchar,YES
dbo,acg_acg_lookup,codeDesc,varchar,YES
dbo,acg_acg_lookup,ts,varchar,YES
dbo,acg_acg_lookup,cloudVersion,varchar,YES
dbo,acg_adg_lookup,id,bigint,NO
dbo,acg_adg_lookup,code,varchar,YES
dbo,acg_adg_lookup,codeDesc,varchar,YES
dbo,acg_adg_lookup,ts,varchar,YES
dbo,acg_adg_lookup,cloudVersion,varchar,YES
dbo,acg_adg_lookup,ISMAJOR,varchar,YES
dbo,acg_condition,id,bigint,NO
dbo,acg_condition,batch_id,int,YES
dbo,acg_condition,member_id,varchar,YES
dbo,acg_condition,patientId,int,YES
dbo,acg_condition,condition_name,varchar,YES
dbo,acg_condition,flag,varchar,YES
dbo,acg_condition,payor_id,tinyint,YES
dbo,acg_condition_derived,id,bigint,NO
dbo,acg_condition_derived,patientId,int,YES
dbo,acg_condition_derived,condition_name,varchar,YES
dbo,acg_condition_derived,treatmentCriteriaCode,varchar,YES
dbo,acg_condition_staging,id,bigint,NO
dbo,acg_condition_staging,batch_id,int,YES
dbo,acg_condition_staging,member_id,varchar,YES
dbo,acg_condition_staging,patientId,int,YES
dbo,acg_condition_staging,condition_name,varchar,YES
dbo,acg_condition_staging,flag,varchar,YES
dbo,acg_config,id,smallint,NO
dbo,acg_config,uid,int,YES
dbo,acg_config,config_name,varchar,YES
dbo,acg_config,config_value,varchar,YES
dbo,acg_config,updated_date,datetime,YES
dbo,acg_config,expiry_date,datetime,YES
dbo,acg_config,active,tinyint,NO
dbo,ACG_COORDINATION_RISK_LOOKUP,ID,int,NO
dbo,ACG_COORDINATION_RISK_LOOKUP,CODE,varchar,YES
dbo,ACG_COORDINATION_RISK_LOOKUP,CODEDESC,varchar,YES
dbo,ACG_COORDINATION_RISK_LOOKUP,TS,varchar,YES
dbo,ACG_COORDINATION_RISK_LOOKUP,CLOUDVERSION,varchar,YES
dbo,ACG_COST_RANGE_LOOKUP,ID,int,NO
dbo,ACG_COST_RANGE_LOOKUP,COST_RANK,int,YES
dbo,ACG_COST_RANGE_LOOKUP,COST_RANGE,varchar,YES
dbo,ACG_COST_RANGE_LOOKUP,LOWER_LIMIT,int,YES
dbo,ACG_COST_RANGE_LOOKUP,UPPER_LIMIT,int,YES
dbo,ACG_COST_RANGE_LOOKUP,TYPE,varchar,YES
dbo,acg_dash_ptlist_columns,id,int,NO
dbo,acg_dash_ptlist_columns,uid,int,NO
dbo,acg_dash_ptlist_columns,column_enabled,varchar,YES
dbo,acg_dash_ptlist_columns,updated_on,datetime,YES
dbo,acg_ed_detail,id,bigint,NO
dbo,acg_ed_detail,batch_id,int,YES
dbo,acg_ed_detail,patientId,int,YES
dbo,acg_ed_detail,member_id,varchar,YES
dbo,acg_ed_detail,startDate,varchar,YES
dbo,acg_ed_detail,facility,varchar,YES
dbo,acg_ed_detail,edCode,varchar,YES
dbo,acg_ed_detail,primary_dx,varchar,YES
dbo,acg_ed_detail,primaryDxDescription,varchar,YES
dbo,acg_ed_detail,payor_id,tinyint,YES
dbo,acg_ed_detail_staging,id,bigint,NO
dbo,acg_ed_detail_staging,batch_id,int,YES
dbo,acg_ed_detail_staging,patientId,int,YES
dbo,acg_ed_detail_staging,member_id,varchar,YES
dbo,acg_ed_detail_staging,startDate,varchar,YES
dbo,acg_ed_detail_staging,facility,varchar,YES
dbo,acg_ed_detail_staging,los,varchar,YES
dbo,acg_ed_detail_staging,edCode,varchar,YES
dbo,acg_ed_detail_staging,primaryDxDescription,varchar,YES
dbo,acg_ed_detail_staging,primary_dx,varchar,YES
dbo,acg_ed_lookup,id,bigint,NO
dbo,acg_ed_lookup,code,varchar,YES
dbo,acg_ed_lookup,codeDesc,varchar,YES
dbo,acg_ed_lookup,ts,varchar,YES
dbo,acg_ed_lookup,cloudVersion,varchar,YES
dbo,acg_edc_lookup,id,bigint,NO
dbo,acg_edc_lookup,code,varchar,YES
dbo,acg_edc_lookup,codeDesc,varchar,YES
dbo,acg_edc_lookup,ts,varchar,YES
dbo,acg_edc_lookup,cloudVersion,varchar,YES
dbo,acg_filters,filterId,int,NO
dbo,acg_filters,group_order,int,NO
dbo,acg_filters,Group_Name,varchar,NO
dbo,acg_filters,filter_order,int,NO
dbo,acg_filters,Filter_Name,varchar,NO
dbo,acg_filters,Filter_Type,varchar,NO
dbo,acg_filters,Filter_Options_query,varchar,YES
dbo,acg_filters,option_format,varchar,YES
dbo,acg_filters,Join_Table,varchar,YES
dbo,acg_filters,Join_where_clause,varchar,YES
dbo,acg_filters,deleteflag,tinyint,NO
dbo,acg_filters,VERSION,int,NO
dbo,acg_filters,options_limit_clause,varchar,YES
dbo,acg_filters,exploreronly,tinyint,NO
dbo,acg_filters_saved,id,int,NO
dbo,acg_filters_saved,NAME,varchar,YES
dbo,acg_filters_saved,filterjson,varchar,YES
dbo,acg_filters_saved,comments,varchar,YES
dbo,acg_filters_saved,datemodified,datetime,YES
dbo,acg_filters_saved,userid,int,YES
dbo,acg_filters_saved,deleteflag,tinyint,NO
dbo,ACG_FRAILTY_CONCEPT_LOOKUP,ID,int,NO
dbo,ACG_FRAILTY_CONCEPT_LOOKUP,CODE,varchar,YES
dbo,ACG_FRAILTY_CONCEPT_LOOKUP,CODEDESC,varchar,YES
dbo,ACG_FRAILTY_CONCEPT_LOOKUP,TS,varchar,YES
dbo,ACG_FRAILTY_CONCEPT_LOOKUP,CLOUDVERSION,varchar,YES
dbo,ACG_FRAILTY_CONCEPTS,ID,int,NO
dbo,ACG_FRAILTY_CONCEPTS,BATCH_ID,int,YES
dbo,ACG_FRAILTY_CONCEPTS,PATIENTID,int,YES
dbo,ACG_FRAILTY_CONCEPTS,MEMBER_ID,varchar,YES
dbo,ACG_FRAILTY_CONCEPTS,CONCEPT,varchar,YES
dbo,ACG_FRAILTY_CONCEPTS,payor_id,tinyint,YES
dbo,acg_frailty_concepts_staging,ID,int,NO
dbo,acg_frailty_concepts_staging,BATCH_ID,int,YES
dbo,acg_frailty_concepts_staging,PATIENTID,int,YES
dbo,acg_frailty_concepts_staging,MEMBER_ID,varchar,YES
dbo,acg_frailty_concepts_staging,CONCEPT,varchar,YES
dbo,acg_inpatient_detail,id,bigint,NO
dbo,acg_inpatient_detail,batch_id,int,YES
dbo,acg_inpatient_detail,patientId,int,YES
dbo,acg_inpatient_detail,member_id,varchar,YES
dbo,acg_inpatient_detail,startDate,varchar,YES
dbo,acg_inpatient_detail,facility,varchar,YES
dbo,acg_inpatient_detail,los,varchar,YES
dbo,acg_inpatient_detail,classification,varchar,YES
dbo,acg_inpatient_detail,primary_dx,varchar,YES
dbo,acg_inpatient_detail,primaryDxDescription,varchar,YES
dbo,acg_inpatient_detail,payor_id,tinyint,YES
dbo,acg_inpatient_detail_staging,id,bigint,NO
dbo,acg_inpatient_detail_staging,batch_id,int,YES
dbo,acg_inpatient_detail_staging,patientId,int,YES
dbo,acg_inpatient_detail_staging,member_id,varchar,YES
dbo,acg_inpatient_detail_staging,startDate,varchar,YES
dbo,acg_inpatient_detail_staging,facility,varchar,YES
dbo,acg_inpatient_detail_staging,los,varchar,YES
dbo,acg_inpatient_detail_staging,classification,varchar,YES
dbo,acg_inpatient_detail_staging,primaryDxDescription,varchar,YES
dbo,acg_inpatient_detail_staging,primary_dx,varchar,YES
dbo,acg_input_file_status,id,int,NO
dbo,acg_input_file_status,jobId,int,YES
dbo,acg_input_file_status,batch_created_datetime,datetime,YES
dbo,acg_input_file_status,file_created,tinyint,NO
dbo,acg_input_file_status,file_sent,tinyint,NO
dbo,acg_input_file_status,sent_datetime,datetime,YES
dbo,acg_input_file_status,last_updated_datetime,datetime,YES
dbo,acg_input_file_status,cloud_job_id,varchar,YES
dbo,acg_input_file_status,tableName,varchar,YES
dbo,acg_input_file_status,fileUploadName,varchar,YES
dbo,acg_input_file_status,batchId,int,YES
dbo,acg_input_lab,id,bigint,NO
dbo,acg_input_lab,valuesetid,varchar,YES
dbo,acg_input_lab,patientid,int,YES
dbo,acg_input_lab,lab_date,date,YES
dbo,acg_input_lab,lab_code,varchar,YES
dbo,acg_input_lab,CompliantValue,varchar,YES
dbo,acg_input_lab,deleteflag,tinyint,YES
dbo,acg_input_lab,src,varchar,YES
dbo,acg_input_lab_staging,id,int,NO
dbo,acg_input_lab_staging,patient_id,varchar,YES
dbo,acg_input_lab_staging,lab_date,varchar,YES
dbo,acg_input_lab_staging,lab_code,varchar,YES
dbo,acg_input_lab_staging,lab_code_type,varchar,YES
dbo,acg_input_lab_staging,lab_result_value,varchar,YES
dbo,acg_input_lab_staging,lab_result_unit_of_measure,varchar,YES
dbo,acg_input_lab_staging,lab_result_text,varchar,YES
dbo,acg_input_lab_staging,source,varchar,YES
dbo,acg_input_lab_staging,batchId,int,YES
dbo,acg_input_medical_claim,id,bigint,NO
dbo,acg_input_medical_claim,Valuesetid,varchar,YES
dbo,acg_input_medical_claim,patientid,int,YES
dbo,acg_input_medical_claim,Claimid,bigint,YES
dbo,acg_input_medical_claim,src,varchar,YES
dbo,acg_input_medical_cpt,id,bigint,NO
dbo,acg_input_medical_cpt,Valuesetid,varchar,YES
dbo,acg_input_medical_cpt,Claimid,bigint,YES
dbo,acg_input_medical_cpt,cptcode,varchar,YES
dbo,acg_input_medical_cpt,sdos,date,YES
dbo,acg_input_medical_cpt,edos,date,YES
dbo,acg_input_medical_cpt,pos,varchar,YES
dbo,acg_input_medical_cpt,rendPrNPI,varchar,YES
dbo,acg_input_medical_cpt,src,varchar,YES
dbo,acg_input_medical_diag,id,bigint,NO
dbo,acg_input_medical_diag,valuesetid,varchar,YES
dbo,acg_input_medical_diag,claimid,bigint,YES
dbo,acg_input_medical_diag,diagnosiscode,varchar,YES
dbo,acg_input_medical_diag,src,varchar,YES
dbo,acg_input_medical_staging,id,int,NO
dbo,acg_input_medical_staging,patient_id,varchar,YES
dbo,acg_input_medical_staging,dx_cd_1,varchar,YES
dbo,acg_input_medical_staging,dx_cd_2,varchar,YES
dbo,acg_input_medical_staging,dx_cd_3,varchar,YES
dbo,acg_input_medical_staging,dx_cd_4,varchar,YES
dbo,acg_input_medical_staging,dx_cd_5,varchar,YES
dbo,acg_input_medical_staging,dx_cd_6,varchar,YES
dbo,acg_input_medical_staging,dx_cd_7,varchar,YES
dbo,acg_input_medical_staging,dx_cd_8,varchar,YES
dbo,acg_input_medical_staging,dx_cd_9,varchar,YES
dbo,acg_input_medical_staging,dx_cd_10,varchar,YES
dbo,acg_input_medical_staging,dx_cd_11,varchar,YES
dbo,acg_input_medical_staging,dx_cd_12,varchar,YES
dbo,acg_input_medical_staging,dx_cd_13,varchar,YES
dbo,acg_input_medical_staging,dx_cd_14,varchar,YES
dbo,acg_input_medical_staging,dx_cd_15,varchar,YES
dbo,acg_input_medical_staging,dx_cd_16,varchar,YES
dbo,acg_input_medical_staging,dx_cd_17,varchar,YES
dbo,acg_input_medical_staging,dx_cd_18,varchar,YES
dbo,acg_input_medical_staging,dx_cd_19,varchar,YES
dbo,acg_input_medical_staging,dx_cd_20,varchar,YES
dbo,acg_input_medical_staging,dx_cd_21,varchar,YES
dbo,acg_input_medical_staging,dx_cd_22,varchar,YES
dbo,acg_input_medical_staging,dx_cd_23,varchar,YES
dbo,acg_input_medical_staging,dx_cd_24,varchar,YES
dbo,acg_input_medical_staging,dx_cd_25,varchar,YES
dbo,acg_input_medical_staging,service_begin_date,varchar,YES
dbo,acg_input_medical_staging,service_end_date,varchar,YES
dbo,acg_input_medical_staging,provider_id,varchar,YES
dbo,acg_input_medical_staging,provider_standard_specialty,varchar,YES
dbo,acg_input_medical_staging,service_place,varchar,YES
dbo,acg_input_medical_staging,procedure_code,varchar,YES
dbo,acg_input_medical_staging,claim_id,varchar,YES
dbo,acg_input_medical_staging,source,varchar,YES
dbo,acg_input_medical_staging,batchId,int,YES
dbo,acg_input_patient,id,bigint,NO
dbo,acg_input_patient,valuesetid,varchar,YES
dbo,acg_input_patient,patientid,int,YES
dbo,acg_input_patient,sex,varchar,YES
dbo,acg_input_patient,pcp_id,int,YES
dbo,acg_input_patient,pcp_name,varchar,YES
dbo,acg_input_patient,date_of_birth,date,YES
dbo,acg_input_patient_staging,id,int,NO
dbo,acg_input_patient_staging,patient_id,varchar,YES
dbo,acg_input_patient_staging,age,varchar,YES
dbo,acg_input_patient_staging,sex,varchar,YES
dbo,acg_input_patient_staging,pcp_id,int,YES
dbo,acg_input_patient_staging,pcp_name,varchar,YES
dbo,acg_input_patient_staging,date_of_birth,varchar,YES
dbo,acg_input_patient_staging,batchId,int,YES
dbo,acg_input_pharmacy,id,bigint,NO
dbo,acg_input_pharmacy,valuesetid,varchar,YES
dbo,acg_input_pharmacy,patientid,int,YES
dbo,acg_input_pharmacy,ndccode,varchar,YES
dbo,acg_input_pharmacy,last_filldate,date,YES
dbo,acg_input_pharmacy,dayssupply,varchar,YES
dbo,acg_input_pharmacy,quantity,varchar,YES
dbo,acg_input_pharmacy,src,varchar,YES
dbo,acg_input_pharmacy_staging,id,int,NO
dbo,acg_input_pharmacy_staging,patient_id,varchar,YES
dbo,acg_input_pharmacy_staging,rx_fill_date,date,YES
dbo,acg_input_pharmacy_staging,rx_cd,varchar,YES
dbo,acg_input_pharmacy_staging,rx_code_type,varchar,YES
dbo,acg_input_pharmacy_staging,rx_days_supply,varchar,YES
dbo,acg_input_pharmacy_staging,rx_cost,varchar,YES
dbo,acg_input_pharmacy_staging,rx_quantity,varchar,YES
dbo,acg_input_pharmacy_staging,source,varchar,YES
dbo,acg_input_pharmacy_staging,batchId,int,YES
dbo,acg_job_status,id,int,NO
dbo,acg_job_status,patient_count,int,YES
dbo,acg_job_status,started_on_datetime,datetime,YES
dbo,acg_job_status,last_status,varchar,YES
dbo,acg_job_status,last_updated_datetime,datetime,YES
dbo,acg_job_status,cloud_job_id,varchar,YES
dbo,acg_job_status,job_id,int,YES
dbo,acg_job_status,summ_id,int,YES
dbo,acg_lab_lookup,id,bigint,NO
dbo,acg_lab_lookup,code,varchar,YES
dbo,acg_lab_lookup,codeDesc,varchar,YES
dbo,acg_lab_lookup,condition_name,varchar,YES
dbo,acg_lab_lookup,ts,varchar,YES
dbo,acg_lab_lookup,cloudVersion,varchar,YES
dbo,ACG_MAJORITY_SOURCE_OF_CARE_PROVIDER,ID,int,NO
dbo,ACG_MAJORITY_SOURCE_OF_CARE_PROVIDER,BATCH_ID,int,YES
dbo,ACG_MAJORITY_SOURCE_OF_CARE_PROVIDER,PATIENTID,int,YES
dbo,ACG_MAJORITY_SOURCE_OF_CARE_PROVIDER,MEMBER_ID,varchar,YES
dbo,ACG_MAJORITY_SOURCE_OF_CARE_PROVIDER,PROVIDER_NPI,varchar,YES
dbo,ACG_MAJORITY_SOURCE_OF_CARE_PROVIDER,MAJORITY_SOURCE_OF_CARE_PROVS,varchar,YES
dbo,ACG_MAJORITY_SOURCE_OF_CARE_PROVIDER,payor_id,tinyint,YES
dbo,acg_majority_source_of_care_provider_staging,ID,int,NO
dbo,acg_majority_source_of_care_provider_staging,BATCH_ID,int,YES
dbo,acg_majority_source_of_care_provider_staging,PATIENTID,int,YES
dbo,acg_majority_source_of_care_provider_staging,MEMBER_ID,varchar,YES
dbo,acg_majority_source_of_care_provider_staging,PROVIDER_NPI,varchar,YES
dbo,acg_majority_source_of_care_provider_staging,MAJORITY_SOURCE_OF_CARE_PROVS,varchar,YES
dbo,acg_medc_lookup,id,bigint,NO
dbo,acg_medc_lookup,code,varchar,YES
dbo,acg_medc_lookup,codeDesc,varchar,YES
dbo,acg_medc_lookup,ts,varchar,YES
dbo,acg_medc_lookup,cloudVersion,varchar,YES
dbo,acg_mm_acg,id,bigint,NO
dbo,acg_mm_acg,batch_id,int,YES
dbo,acg_mm_acg,code,varchar,YES
dbo,acg_mm_acg,rubCode,varchar,YES
dbo,acg_mm_acg,member_id,varchar,YES
dbo,acg_mm_acg,patientId,int,YES
dbo,acg_mm_acg,payor_id,tinyint,YES
dbo,acg_mm_acg_staging,id,bigint,NO
dbo,acg_mm_acg_staging,batch_id,int,YES
dbo,acg_mm_acg_staging,code,varchar,YES
dbo,acg_mm_acg_staging,rubCode,varchar,YES
dbo,acg_mm_acg_staging,member_id,varchar,YES
dbo,acg_mm_acg_staging,patientId,int,YES
dbo,acg_mm_adg_madg,id,bigint,NO
dbo,acg_mm_adg_madg,batch_id,int,YES
dbo,acg_mm_adg_madg,member_id,varchar,YES
dbo,acg_mm_adg_madg,patientId,int,YES
dbo,acg_mm_adg_madg,code,varchar,YES
dbo,acg_mm_adg_madg,payor_id,tinyint,YES
dbo,acg_mm_adg_madg_staging,id,bigint,NO
dbo,acg_mm_adg_madg_staging,batch_id,int,YES
dbo,acg_mm_adg_madg_staging,member_id,varchar,YES
dbo,acg_mm_adg_madg_staging,patientId,int,YES
dbo,acg_mm_adg_madg_staging,code,varchar,YES
dbo,acg_mm_medc_edc,id,bigint,NO
dbo,acg_mm_medc_edc,batch_id,int,YES
dbo,acg_mm_medc_edc,member_id,varchar,YES
dbo,acg_mm_medc_edc,patientId,int,YES
dbo,acg_mm_medc_edc,code,varchar,YES
dbo,acg_mm_medc_edc,subCode,varchar,YES
dbo,acg_mm_medc_edc,EDC_IMPACT_TYPE,varchar,YES
dbo,acg_mm_medc_edc,CHRONIC,varchar,YES
dbo,acg_mm_medc_edc,HOSDOM,varchar,YES
dbo,acg_mm_medc_edc,payor_id,tinyint,YES
dbo,acg_mm_medc_edc_staging,id,bigint,NO
dbo,acg_mm_medc_edc_staging,batch_id,int,YES
dbo,acg_mm_medc_edc_staging,member_id,varchar,YES
dbo,acg_mm_medc_edc_staging,patientId,int,YES
dbo,acg_mm_medc_edc_staging,code,varchar,YES
dbo,acg_mm_medc_edc_staging,subCode,varchar,YES
dbo,acg_mm_medc_edc_staging,EDC_IMPACT_TYPE,varchar,YES
dbo,acg_mm_medc_edc_staging,CHRONIC,varchar,YES
dbo,acg_mm_medc_edc_staging,HOSDOM,varchar,YES
dbo,acg_mm_mrxmg_rxmg,id,bigint,NO
dbo,acg_mm_mrxmg_rxmg,batch_id,int,YES
dbo,acg_mm_mrxmg_rxmg,member_id,varchar,YES
dbo,acg_mm_mrxmg_rxmg,patientId,int,YES
dbo,acg_mm_mrxmg_rxmg,code,varchar,YES
dbo,acg_mm_mrxmg_rxmg,subCode,varchar,YES
dbo,acg_mm_mrxmg_rxmg,RXMG_IMPACT_TYPE,varchar,YES
dbo,acg_mm_mrxmg_rxmg,payor_id,tinyint,YES
dbo,acg_mm_mrxmg_rxmg_staging,id,bigint,NO
dbo,acg_mm_mrxmg_rxmg_staging,batch_id,int,YES
dbo,acg_mm_mrxmg_rxmg_staging,member_id,varchar,YES
dbo,acg_mm_mrxmg_rxmg_staging,patientId,int,YES
dbo,acg_mm_mrxmg_rxmg_staging,code,varchar,YES
dbo,acg_mm_mrxmg_rxmg_staging,subCode,varchar,YES
dbo,acg_mm_mrxmg_rxmg_staging,RXMG_IMPACT_TYPE,varchar,YES
dbo,acg_mrxmg_lookup,id,bigint,NO
dbo,acg_mrxmg_lookup,code,varchar,YES
dbo,acg_mrxmg_lookup,codeDesc,varchar,YES
dbo,acg_mrxmg_lookup,ts,varchar,YES
dbo,acg_mrxmg_lookup,cloudVersion,varchar,YES
dbo,acg_output_file_status,id,int,NO
dbo,acg_output_file_status,jobId,int,YES
dbo,acg_output_file_status,output_received_datetime,datetime,YES
dbo,acg_output_file_status,cloudStatus,varchar,YES
dbo,acg_output_file_status,output_received,tinyint,NO
dbo,acg_output_file_status,cloud_status_datetime,datetime,YES
dbo,acg_output_file_status,cloud_job_id,varchar,YES
dbo,acg_output_file_status,tableName,varchar,YES
dbo,acg_output_file_status,outputFile,varchar,YES
dbo,acg_output_file_status,batchId,int,YES
dbo,acg_output_file_status,file_found_on_cloud,tinyint,NO
dbo,acg_output_file_status,detailId,int,YES
dbo,acg_patientdata,ID,int,NO
dbo,acg_patientdata,BATCH_ID,int,YES
dbo,acg_patientdata,MEMBER_ID,varchar,YES
dbo,acg_patientdata,PATIENTID,int,YES
dbo,acg_patientdata,ACGRISKSCORE,decimal,YES
dbo,acg_patientdata,RUBCODE,varchar,YES
dbo,acg_patientdata,HOSP12PROB,int,YES
dbo,acg_patientdata,HOSP6PROB,int,YES
dbo,acg_patientdata,CONDGAPCOUNT,int,YES
dbo,acg_patientdata,RXGAPCOUNT,int,YES
dbo,acg_patientdata,TOTAL12MONTHCOST,decimal,YES
dbo,acg_patientdata,TOTAL12MONTHPHARMACYCOST,decimal,YES
dbo,acg_patientdata,TOTALCOSTRANGE,varchar,YES
dbo,acg_patientdata,PHARMACYCOSTRANGE,varchar,YES
dbo,acg_patientdata,ALLCAUSEINPATIENTHOSPCOUNT,int,YES
dbo,acg_patientdata,INPATIENTHOSPCOUNT,int,YES
dbo,acg_patientdata,UNPLANNEDINPATIENTHOSPCOUNT,int,YES
dbo,acg_patientdata,ALLREADMISSION30DAYCOUNT,int,YES
dbo,acg_patientdata,UNPLANNEDREADMISSION30DAYCOUNT,int,YES
dbo,acg_patientdata,ALLCAUSEREADMISSION30DAYCOUNT,int,YES
dbo,acg_patientdata,CHRONIC_CONDITION_COUNT,int,YES
